Dataset Name,Image Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Characteristics [Cell Labels],Comment [Experimental Replicate Date],Experimental Condition [Genetic Perturbation],Comment [Gene Identifier 1],Comment [Gene Identifier 2],Comment [Gene Symbol 1],Comment [Gene Symbol 2],Comment [Gene Annotation Comments],Assay Name,Source Name,Image File,Comment [Image File Path],Comment [Image File Type],Channels,Processed Data File
Exp09,2019-08-27_10Amutants_PostTiling2019-08-27_10Amutants_WellB1.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,27/08/2019,none,,,,,,2019-08-27_WellB1,2019-08-27-PreTiling-WellB1,2019-08-27_10Amutants_PostTiling2019-08-27_10Amutants_WellB1.ome.tiff,experimentA\2019-08-27,raw,phase contrast,idr0111-experimentA-processed
Exp09,2019-08-27_10Amutants_PostTiling2019-08-27_10Amutants_WellB2.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,27/08/2019,PTEN-/-,ENSG00000171862,,PTEN,,gene identifier from Ensembl,2019-08-27_WellB2,2019-08-27-PreTiling-WellB2,2019-08-27_10Amutants_PostTiling2019-08-27_10Amutants_WellB2.ome.tiff,experimentA\2019-08-27,raw,phase contrast,idr0111-experimentA-processed
Exp09,2019-08-27_10Amutants_PostTiling2019-08-27_10Amutants_WellB3.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,27/08/2019,kRas activation,ENSG00000133703,,KRAS,,gene identifier from Ensembl,2019-08-27_WellB3,2019-08-27-PreTiling-WellB3,2019-08-27_10Amutants_PostTiling2019-08-27_10Amutants_WellB3.ome.tiff,experimentA\2019-08-27,raw,phase contrast,idr0111-experimentA-processed
Exp09,2019-08-27_10Amutants_PostTiling2019-08-27_10Amutants_WellB4.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,27/08/2019,kRas/PTEN-/-,ENSG00000133703,ENSG00000171862,PTEN,KRAS,gene identifier from Ensembl,2019-08-27_WellB4,2019-08-27-PreTiling-WellB4,2019-08-27_10Amutants_PostTiling2019-08-27_10Amutants_WellB4.ome.tiff,experimentA\2019-08-27,raw,phase contrast,idr0111-experimentA-processed
Exp09,2019-08-27_10Amutants_PreTiling2019-08-27_10Amutants_WellA1.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,27/08/2019,none,,,,,,2019-08-27_WellA1,2019-08-27-PostTiling-WellA1,2019-08-27_10Amutants_PreTiling2019-08-27_10Amutants_WellA1.ome.tiff,experimentA\2019-08-27,raw,phase contrast,idr0111-experimentA-processed
Exp09,2019-08-27_10Amutants_PreTiling2019-08-27_10Amutants_WellA2.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,27/08/2019,PTEN-/-,ENSG00000171862,,PTEN,,gene identifier from Ensembl,2019-08-27_WellA2,2019-08-27-PostTiling-WellA2,2019-08-27_10Amutants_PreTiling2019-08-27_10Amutants_WellA2.ome.tiff,experimentA\2019-08-27,raw,phase contrast,idr0111-experimentA-processed
Exp09,2019-08-27_10Amutants_PreTiling2019-08-27_10Amutants_WellB1.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,27/08/2019,none,,,,,,2019-08-27_WellB1,2019-08-27-PostTiling-WellB1,2019-08-27_10Amutants_PreTiling2019-08-27_10Amutants_WellB1.ome.tiff,experimentA\2019-08-27,raw,phase contrast,idr0111-experimentA-processed
Exp09,2019-08-27_10Amutants_PreTiling2019-08-27_10Amutants_WellB2.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,27/08/2019,PTEN-/-,ENSG00000171862,,PTEN,,gene identifier from Ensembl,2019-08-27_WellB2,2019-08-27-PostTiling-WellB2,2019-08-27_10Amutants_PreTiling2019-08-27_10Amutants_WellB2.ome.tiff,experimentA\2019-08-27,raw,phase contrast,idr0111-experimentA-processed
Exp09,2019-08-27_10Amutants_PreTiling2019-08-27_10Amutants_WellB3.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,27/08/2019,kRas activation,ENSG00000133703,,KRAS,,gene identifier from Ensembl,2019-08-27_WellB3,2019-08-27-PostTiling-WellB3,2019-08-27_10Amutants_PreTiling2019-08-27_10Amutants_WellB3.ome.tiff,experimentA\2019-08-27,raw,phase contrast,idr0111-experimentA-processed
Exp09,2019-08-27_10Amutants_PreTiling2019-08-27_10Amutants_WellB4.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,27/08/2019,kRas/PTEN-/-,ENSG00000133703,ENSG00000171862,PTEN,KRAS,gene identifier from Ensembl,2019-08-27_WellB4,2019-08-27-PostTiling-WellB4,2019-08-27_10Amutants_PreTiling2019-08-27_10Amutants_WellB4.ome.tiff,experimentA\2019-08-27,raw,phase contrast,idr0111-experimentA-processed
Exp10,2019-09-03_10Amutants_Migration2019-09-03_10Amutants_3minFrames_XY0001.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,03/09/2019,none,,,,,,2019-09-03_WellA1,2019-09-03-Migration-XY0001,2019-09-03_10Amutants_Migration2019-09-03_10Amutants_3minFrames_XY0001.ome.tiff,experimentA\2019-09-03,raw,phase contrast,idr0111-experimentA-processed
Exp10,2019-09-03_10Amutants_Migration2019-09-03_10Amutants_3minFrames_XY0002.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,03/09/2019,none,,,,,,2019-09-03_WellA1,2019-09-03-Migration-XY0002,2019-09-03_10Amutants_Migration2019-09-03_10Amutants_3minFrames_XY0002.ome.tiff,experimentA\2019-09-03,raw,phase contrast,idr0111-experimentA-processed
Exp10,2019-09-03_10Amutants_Migration2019-09-03_10Amutants_3minFrames_XY0003.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,03/09/2019,PTEN-/-,ENSG00000171862,,PTEN,,gene identifier from Ensembl,2019-09-03_WellA2,2019-09-03-Migration-XY0003,2019-09-03_10Amutants_Migration2019-09-03_10Amutants_3minFrames_XY0003.ome.tiff,experimentA\2019-09-03,raw,phase contrast,idr0111-experimentA-processed
Exp10,2019-09-03_10Amutants_Migration2019-09-03_10Amutants_3minFrames_XY0004.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,03/09/2019,PTEN-/-,ENSG00000171862,,PTEN,,gene identifier from Ensembl,2019-09-03_WellA2,2019-09-03-Migration-XY0004,2019-09-03_10Amutants_Migration2019-09-03_10Amutants_3minFrames_XY0004.ome.tiff,experimentA\2019-09-03,raw,phase contrast,idr0111-experimentA-processed
Exp10,2019-09-03_10Amutants_Migration2019-09-03_10Amutants_3minFrames_XY0005.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,03/09/2019,kRas/PTEN-/-,ENSG00000133703,ENSG00000171862,PTEN,KRAS,gene identifier from Ensembl,2019-09-03_WellA4,2019-09-03-Migration-XY0005,2019-09-03_10Amutants_Migration2019-09-03_10Amutants_3minFrames_XY0005.ome.tiff,experimentA\2019-09-03,raw,phase contrast,idr0111-experimentA-processed
Exp10,2019-09-03_10Amutants_Migration2019-09-03_10Amutants_3minFrames_XY0006.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,03/09/2019,kRas/PTEN-/-,ENSG00000133703,ENSG00000171862,PTEN,KRAS,gene identifier from Ensembl,2019-09-03_WellA4,2019-09-03-Migration-XY0006,2019-09-03_10Amutants_Migration2019-09-03_10Amutants_3minFrames_XY0006.ome.tiff,experimentA\2019-09-03,raw,phase contrast,idr0111-experimentA-processed
Exp10,2019-09-03_10Amutants_Migration2019-09-03_10Amutants_3minFrames_XY0007.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,03/09/2019,kRas/PTEN-/-,ENSG00000133703,ENSG00000171862,PTEN,KRAS,gene identifier from Ensembl,2019-09-03_WellB4,2019-09-03-Migration-XY0007,2019-09-03_10Amutants_Migration2019-09-03_10Amutants_3minFrames_XY0007.ome.tiff,experimentA\2019-09-03,raw,phase contrast,idr0111-experimentA-processed
Exp10,2019-09-03_10Amutants_Migration2019-09-03_10Amutants_3minFrames_XY0008.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,03/09/2019,kRas/PTEN-/-,ENSG00000133703,ENSG00000171862,PTEN,KRAS,gene identifier from Ensembl,2019-09-03_WellB4,2019-09-03-Migration-XY0008,2019-09-03_10Amutants_Migration2019-09-03_10Amutants_3minFrames_XY0008.ome.tiff,experimentA\2019-09-03,raw,phase contrast,idr0111-experimentA-processed
Exp10,2019-09-03_10Amutants_Migration2019-09-03_10Amutants_3minFrames_XY0009.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,03/09/2019,kRas activation,ENSG00000133703,,KRAS,,gene identifier from Ensembl,2019-09-03_WellB3,2019-09-03-Migration-XY0009,2019-09-03_10Amutants_Migration2019-09-03_10Amutants_3minFrames_XY0009.ome.tiff,experimentA\2019-09-03,raw,phase contrast,idr0111-experimentA-processed
Exp10,2019-09-03_10Amutants_Migration2019-09-03_10Amutants_3minFrames_XY0010.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,03/09/2019,kRas activation,ENSG00000133703,,KRAS,,gene identifier from Ensembl,2019-09-03_WellB3,2019-09-03-Migration-XY0010,2019-09-03_10Amutants_Migration2019-09-03_10Amutants_3minFrames_XY0010.ome.tiff,experimentA\2019-09-03,raw,phase contrast,idr0111-experimentA-processed
Exp10,2019-09-03_10Amutants_Migration2019-09-03_10Amutants_3minFrames_XY0011.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,03/09/2019,PTEN-/-,ENSG00000171862,,PTEN,,gene identifier from Ensembl,2019-09-03_WellB2,2019-09-03-Migration-XY0011,2019-09-03_10Amutants_Migration2019-09-03_10Amutants_3minFrames_XY0011.ome.tiff,experimentA\2019-09-03,raw,phase contrast,idr0111-experimentA-processed
Exp10,2019-09-03_10Amutants_Migration2019-09-03_10Amutants_3minFrames_XY0012.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,03/09/2019,PTEN-/-,ENSG00000171862,,PTEN,,gene identifier from Ensembl,2019-09-03_WellB2,2019-09-03-Migration-XY0012,2019-09-03_10Amutants_Migration2019-09-03_10Amutants_3minFrames_XY0012.ome.tiff,experimentA\2019-09-03,raw,phase contrast,idr0111-experimentA-processed
Exp10,2019-09-03_10Amutants_PostTiling2019-09-03_10Amutants_WellA1.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,03/09/2019,none,,,,,,2019-09-03_WellA1,2019-09-03-PreTiling-WellA1,2019-09-03_10Amutants_PostTiling2019-09-03_10Amutants_WellA1.ome.tiff,experimentA\2019-09-03,raw,phase contrast,idr0111-experimentA-processed
Exp10,2019-09-03_10Amutants_PostTiling2019-09-03_10Amutants_WellA2.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,03/09/2019,PTEN-/-,ENSG00000171862,,PTEN,,gene identifier from Ensembl,2019-09-03_WellA2,2019-09-03-PreTiling-WellA2,2019-09-03_10Amutants_PostTiling2019-09-03_10Amutants_WellA2.ome.tiff,experimentA\2019-09-03,raw,phase contrast,idr0111-experimentA-processed
Exp10,2019-09-03_10Amutants_PostTiling2019-09-03_10Amutants_WellA4.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,03/09/2019,kRas/PTEN-/-,ENSG00000133703,ENSG00000171862,PTEN,KRAS,gene identifier from Ensembl,2019-09-03_WellA4,2019-09-03-PreTiling-WellA4,2019-09-03_10Amutants_PostTiling2019-09-03_10Amutants_WellA4.ome.tiff,experimentA\2019-09-03,raw,phase contrast,idr0111-experimentA-processed
Exp10,2019-09-03_10Amutants_PostTiling2019-09-03_10Amutants_WellB2.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,03/09/2019,PTEN-/-,ENSG00000171862,,PTEN,,gene identifier from Ensembl,2019-09-03_WellB2,2019-09-03-PreTiling-WellB2,2019-09-03_10Amutants_PostTiling2019-09-03_10Amutants_WellB2.ome.tiff,experimentA\2019-09-03,raw,phase contrast,idr0111-experimentA-processed
Exp10,2019-09-03_10Amutants_PostTiling2019-09-03_10Amutants_WellB3.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,03/09/2019,kRas activation,ENSG00000133703,,KRAS,,gene identifier from Ensembl,2019-09-03_WellB3,2019-09-03-PreTiling-WellB3,2019-09-03_10Amutants_PostTiling2019-09-03_10Amutants_WellB3.ome.tiff,experimentA\2019-09-03,raw,phase contrast,idr0111-experimentA-processed
Exp10,2019-09-03_10Amutants_PostTiling2019-09-03_10Amutants_WellB4.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,03/09/2019,kRas/PTEN-/-,ENSG00000133703,ENSG00000171862,PTEN,KRAS,gene identifier from Ensembl,2019-09-03_WellB4,2019-09-03-PreTiling-WellB4,2019-09-03_10Amutants_PostTiling2019-09-03_10Amutants_WellB4.ome.tiff,experimentA\2019-09-03,raw,phase contrast,idr0111-experimentA-processed
Exp10,2019-09-03_10Amutants_PreTiling2019-09-03_10Amutants_WellA1.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,03/09/2019,none,,,,,,2019-09-03_WellA1,2019-09-03-PostTiling-WellA1,2019-09-03_10Amutants_PreTiling2019-09-03_10Amutants_WellA1.ome.tiff,experimentA\2019-09-03,raw,phase contrast,idr0111-experimentA-processed
Exp10,2019-09-03_10Amutants_PreTiling2019-09-03_10Amutants_WellA2.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,03/09/2019,PTEN-/-,ENSG00000171862,,PTEN,,gene identifier from Ensembl,2019-09-03_WellA2,2019-09-03-PostTiling-WellA2,2019-09-03_10Amutants_PreTiling2019-09-03_10Amutants_WellA2.ome.tiff,experimentA\2019-09-03,raw,phase contrast,idr0111-experimentA-processed
Exp10,2019-09-03_10Amutants_PreTiling2019-09-03_10Amutants_WellA4.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,03/09/2019,kRas/PTEN-/-,ENSG00000133703,ENSG00000171862,PTEN,KRAS,gene identifier from Ensembl,2019-09-03_WellA4,2019-09-03-PostTiling-WellA4,2019-09-03_10Amutants_PreTiling2019-09-03_10Amutants_WellA4.ome.tiff,experimentA\2019-09-03,raw,phase contrast,idr0111-experimentA-processed
Exp10,2019-09-03_10Amutants_PreTiling2019-09-03_10Amutants_WellB2.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,03/09/2019,PTEN-/-,ENSG00000171862,,PTEN,,gene identifier from Ensembl,2019-09-03_WellB2,2019-09-03-PostTiling-WellB2,2019-09-03_10Amutants_PreTiling2019-09-03_10Amutants_WellB2.ome.tiff,experimentA\2019-09-03,raw,phase contrast,idr0111-experimentA-processed
Exp10,2019-09-03_10Amutants_PreTiling2019-09-03_10Amutants_WellB3.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,03/09/2019,kRas activation,ENSG00000133703,,KRAS,,gene identifier from Ensembl,2019-09-03_WellB3,2019-09-03-PostTiling-WellB3,2019-09-03_10Amutants_PreTiling2019-09-03_10Amutants_WellB3.ome.tiff,experimentA\2019-09-03,raw,phase contrast,idr0111-experimentA-processed
Exp10,2019-09-03_10Amutants_PreTiling2019-09-03_10Amutants_WellB4.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,Lifeact-GFP,03/09/2019,kRas/PTEN-/-,ENSG00000133703,ENSG00000171862,PTEN,KRAS,gene identifier from Ensembl,2019-09-03_WellB4,2019-09-03-PostTiling-WellB4,2019-09-03_10Amutants_PreTiling2019-09-03_10Amutants_WellB4.ome.tiff,experimentA\2019-09-03,raw,phase contrast,idr0111-experimentA-processed
Exp11,2019-12-04_10A_231_Migration2019-12-04_10A_231_3minFrames_XY0001.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,04/12/2019,none,,,,,,2019-12-04_WellA1,2019-12-04-Migration-XY0001,2019-12-04_10A_231_Migration2019-12-04_10A_231_3minFrames_XY0001.ome.tiff,experimentB\2019-12-04,raw,phase contrast,idr0111-experimentA-processed
Exp11,2019-12-04_10A_231_Migration2019-12-04_10A_231_3minFrames_XY0002.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,04/12/2019,none,,,,,,2019-12-04_WellA1,2019-12-04-Migration-XY0002,2019-12-04_10A_231_Migration2019-12-04_10A_231_3minFrames_XY0002.ome.tiff,experimentB\2019-12-04,raw,phase contrast,idr0111-experimentA-processed
Exp11,2019-12-04_10A_231_Migration2019-12-04_10A_231_3minFrames_XY0005.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,04/12/2019,none,,,,,,2019-12-04_WellA3,2019-12-04-Migration-XY0005,2019-12-04_10A_231_Migration2019-12-04_10A_231_3minFrames_XY0005.ome.tiff,experimentB\2019-12-04,raw,phase contrast,idr0111-experimentA-processed
Exp11,2019-12-04_10A_231_Migration2019-12-04_10A_231_3minFrames_XY0006.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,04/12/2019,none,,,,,,2019-12-04_WellA3,2019-12-04-Migration-XY0006,2019-12-04_10A_231_Migration2019-12-04_10A_231_3minFrames_XY0006.ome.tiff,experimentB\2019-12-04,raw,phase contrast,idr0111-experimentA-processed
Exp11,2019-12-04_10A_231_Migration2019-12-04_10A_231_3minFrames_XY0009.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,04/12/2019,none,,,,,,2019-12-04_WellB4,2019-12-04-Migration-XY0009,2019-12-04_10A_231_Migration2019-12-04_10A_231_3minFrames_XY0009.ome.tiff,experimentB\2019-12-04,raw,phase contrast,idr0111-experimentA-processed
Exp11,2019-12-04_10A_231_Migration2019-12-04_10A_231_3minFrames_XY0010.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,04/12/2019,none,,,,,,2019-12-04_WellB4,2019-12-04-Migration-XY0010,2019-12-04_10A_231_Migration2019-12-04_10A_231_3minFrames_XY0010.ome.tiff,experimentB\2019-12-04,raw,phase contrast,idr0111-experimentA-processed
Exp11,2019-12-04_10A_231_Migration2019-12-04_WellA1 2.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,04/12/2019,none,,,,,,2019-12-04_WellA1,2019-12-04-PreTiling-WellA1,2019-12-04_10A_231_Migration2019-12-04_WellA1 2.ome.tiff,experimentB\2019-12-04,raw,phase contrast,idr0111-experimentA-processed
Exp11,2019-12-04_10A_231_Migration2019-12-04_WellA3.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,04/12/2019,none,,,,,,2019-12-04_WellA3,2019-12-04-PreTiling-WellA3,2019-12-04_10A_231_Migration2019-12-04_WellA3.ome.tiff,experimentB\2019-12-04,raw,phase contrast,idr0111-experimentA-processed
Exp11,2019-12-04_10A_231_Migration2019-12-04_WellB4.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,04/12/2019,none,,,,,,2019-12-04_WellB4,2019-12-04-PreTiling-WellB4,2019-12-04_10A_231_Migration2019-12-04_WellB4.ome.tiff,experimentB\2019-12-04,raw,phase contrast,idr0111-experimentA-processed
Exp11,2019-12-04_10A_231_PostTiling2019-12-04_PostTiling_WellA1.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,04/12/2019,none,,,,,,2019-12-04_WellA1,2019-12-04-PostTiling-WellA1,2019-12-04_10A_231_PostTiling2019-12-04_PostTiling_WellA1.ome.tiff,experimentB\2019-12-04,raw,phase contrast,idr0111-experimentA-processed
Exp11,2019-12-04_10A_231_PostTiling2019-12-04_PostTiling_WellA3.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,04/12/2019,none,,,,,,2019-12-04_WellA3,2019-12-04-PostTiling-WellA3,2019-12-04_10A_231_PostTiling2019-12-04_PostTiling_WellA3.ome.tiff,experimentB\2019-12-04,raw,phase contrast,idr0111-experimentA-processed
Exp11,2019-12-04_10A_231_PostTiling2019-12-04_PostTiling_WellB4.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,04/12/2019,none,,,,,,2019-12-04_WellB4,2019-12-04-PostTiling-WellB4,2019-12-04_10A_231_PostTiling2019-12-04_PostTiling_WellB4.ome.tiff,experimentB\2019-12-04,raw,phase contrast,idr0111-experimentA-processed
Exp12,2019-12-10_10A_231_Migration2019-12-10_10A_231_3minFrames_XY0001.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,10/12/2019,none,,,,,,2019-12-10_WellA1,2019-12-10-Migration-XY0001,2019-12-10_10A_231_Migration2019-12-10_10A_231_3minFrames_XY0001.ome.tiff,experimentB\2019-12-10,raw,phase contrast,idr0111-experimentA-processed
Exp12,2019-12-10_10A_231_Migration2019-12-10_10A_231_3minFrames_XY0002.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,10/12/2019,none,,,,,,2019-12-10_WellA1,2019-12-10-Migration-XY0002,2019-12-10_10A_231_Migration2019-12-10_10A_231_3minFrames_XY0002.ome.tiff,experimentB\2019-12-10,raw,phase contrast,idr0111-experimentA-processed
Exp12,2019-12-10_10A_231_Migration2019-12-10_10A_231_3minFrames_XY0007.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,10/12/2019,none,,,,,,2019-12-10_WellA4,2019-12-10-Migration-XY0007,2019-12-10_10A_231_Migration2019-12-10_10A_231_3minFrames_XY0007.ome.tiff,experimentB\2019-12-10,raw,phase contrast,idr0111-experimentA-processed
Exp12,2019-12-10_10A_231_Migration2019-12-10_10A_231_3minFrames_XY0008.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,10/12/2019,none,,,,,,2019-12-10_WellA4,2019-12-10-Migration-XY0008,2019-12-10_10A_231_Migration2019-12-10_10A_231_3minFrames_XY0008.ome.tiff,experimentB\2019-12-10,raw,phase contrast,idr0111-experimentA-processed
Exp12,2019-12-10_10A_231_Migration2019-12-10_10A_231_3minFrames_XY0009.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,10/12/2019,none,,,,,,2019-12-10_WellB4,2019-12-10-Migration-XY0009,2019-12-10_10A_231_Migration2019-12-10_10A_231_3minFrames_XY0009.ome.tiff,experimentB\2019-12-10,raw,phase contrast,idr0111-experimentA-processed
Exp12,2019-12-10_10A_231_Migration2019-12-10_10A_231_3minFrames_XY0010.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,10/12/2019,none,,,,,,2019-12-10_WellB4,2019-12-10-Migration-XY0010,2019-12-10_10A_231_Migration2019-12-10_10A_231_3minFrames_XY0010.ome.tiff,experimentB\2019-12-10,raw,phase contrast,idr0111-experimentA-processed
Exp12,2019-12-10_10A_231_Migration2019-12-10_10A_231_3minFrames_XY0015.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,10/12/2019,none,,,,,,2019-12-10_WellB1,2019-12-10-Migration-XY0015,2019-12-10_10A_231_Migration2019-12-10_10A_231_3minFrames_XY0015.ome.tiff,experimentB\2019-12-10,raw,phase contrast,idr0111-experimentA-processed
Exp12,2019-12-10_10A_231_Migration2019-12-10_10A_231_3minFrames_XY0016.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,10/12/2019,none,,,,,,2019-12-10_WellB1,2019-12-10-Migration-XY0016,2019-12-10_10A_231_Migration2019-12-10_10A_231_3minFrames_XY0016.ome.tiff,experimentB\2019-12-10,raw,phase contrast,idr0111-experimentA-processed
Exp12,2019-12-10_10A_231_PostTiling2019-12-10_WellA1.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,10/12/2019,none,,,,,,2019-12-10_WellA1,2019-12-10-PreTiling-WellA1,2019-12-10_10A_231_PostTiling2019-12-10_WellA1.ome.tiff,experimentB\2019-12-10,raw,phase contrast,idr0111-experimentA-processed
Exp12,2019-12-10_10A_231_PostTiling2019-12-10_WellA4.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,GFP-Luciferase,10/12/2019,none,,,,,,2019-12-10_WellA4,2019-12-10-PreTiling-WellA4,2019-12-10_10A_231_PostTiling2019-12-10_WellA4.ome.tiff,experimentB\2019-12-10,raw,phase contrast,idr0111-experimentA-processed
Exp12,2019-12-10_10A_231_PostTiling2019-12-10_WellB1.ome.tiff,Homo sapiens,NCBITaxon,NCBITaxon_9606,MCF 10A,EFO,EFO_0001200,none,10/12/2019,none,,,,,,2019-12-10_WellB1,2019-12-10-PreTiling-WellB1,2019-12-10_10A_231_PostTiling2019-12-10_WellB1.ome.tiff,experimentB\2019-12-10,raw,phase contrast,idr0111-experimentA-processed
